"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"20601","F","Health and social care",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20602","F","Health and social care",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20603","F","Health and social care",1,"REAL ESTATE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20604","F","Health and social care",1,"REAL ESTATE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20605","F","Health and social care",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",0,"Level 7 (taught)"
"20606","F","Health and social care",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20607","F","History and archaeology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20608","F","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20609","F","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES",0,"Level 7 (taught)"
"20610","F","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20611","F","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20612","F","History and archaeology",1,"AGRICULTURE, FORESTRY AND FISHING",3,"EDUCATION",0,"Level 7 (taught)"
"20613","F","History and archaeology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20614","F","History and archaeology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20615","F","History and archaeology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20616","F","History and archaeology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20617","F","History and archaeology",1,"CONSTRUCTION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20618","F","History and archaeology",1,"EDUCATION",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20619","F","History and archaeology",1,"EDUCATION",3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",0,"Level 7 (taught)"
"20620","F","History and archaeology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20621","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20622","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20623","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20624","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20625","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20626","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20627","F","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20628","F","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20629","F","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"EDUCATION",0,"Level 7 (taught)"
"20630","F","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20631","F","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20632","F","History and archaeology",1,"MANUFACTURING",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20633","F","History and archaeology",1,"OTHER SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20634","F","History and archaeology",1,"OTHER SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20635","F","History and archaeology",1,"OTHER SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20636","F","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20637","F","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20638","F","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20639","F","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20640","F","History and archaeology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20641","F","History and archaeology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",0,"Level 7 (taught)"
"20642","F","History and archaeology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20643","F","History and archaeology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"MANUFACTURING",0,"Level 7 (taught)"
"20644","F","History and archaeology",1,"REAL ESTATE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20645","F","History and archaeology",1,"REAL ESTATE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20646","F","History and archaeology",1,"REAL ESTATE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20647","F","History and archaeology",1,"REAL ESTATE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20648","F","History and archaeology",1,"TRANSPORTATION AND STORAGE",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20649","F","History and archaeology",1,"TRANSPORTATION AND STORAGE",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20650","F","History and archaeology",1,"TRANSPORTATION AND STORAGE",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20651","F","History and archaeology",1,"TRANSPORTATION AND STORAGE",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20652","F","History and archaeology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20653","F","History and archaeology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"AGRICULTURE, FORESTRY AND FISHING",0,"Level 7 (taught)"
"20654","F","History and archaeology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20655","F","History and archaeology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",0,"Level 7 (taught)"
"20656","F","Languages and area studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20657","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20658","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20659","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20660","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20661","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20662","F","Languages and area studies",1,"AGRICULTURE, FORESTRY AND FISHING",3,"AGRICULTURE, FORESTRY AND FISHING",0,"Level 7 (taught)"
"20663","F","Languages and area studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20664","F","Languages and area studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20665","F","Languages and area studies",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20666","F","Languages and area studies",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20667","F","Languages and area studies",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20668","F","Languages and area studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20669","F","Languages and area studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20670","F","Languages and area studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20671","F","Languages and area studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20672","F","Languages and area studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20673","F","Languages and area studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20674","F","Languages and area studies",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20675","F","Languages and area studies",1,"INFORMATION AND COMMUNICATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20676","F","Languages and area studies",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20677","F","Languages and area studies",1,"MANUFACTURING",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20678","F","Languages and area studies",1,"OTHER SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20679","F","Languages and area studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20680","F","Languages and area studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20681","F","Languages and area studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20682","F","Languages and area studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20683","F","Languages and area studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20684","F","Languages and area studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20685","F","Languages and area studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20686","F","Languages and area studies",1,"REAL ESTATE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20687","F","Languages and area studies",1,"REAL ESTATE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20688","F","Languages and area studies",1,"TRANSPORTATION AND STORAGE",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20689","F","Languages and area studies",1,"TRANSPORTATION AND STORAGE",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20690","F","Languages and area studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",0,"Level 7 (taught)"
"20691","F","Languages and area studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20692","F","Languages and area studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20693","F","Law",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20694","F","Law",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20695","F","Law",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20696","F","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20697","F","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20698","F","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20699","F","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20700","F","Law",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES",0,"Level 7 (taught)"
"20701","F","Law",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20702","F","Law",1,"CONSTRUCTION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20703","F","Law",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20704","F","Law",1,"EDUCATION",3,"MANUFACTURING",0,"Level 7 (taught)"
"20705","F","Law",1,"EDUCATION",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20706","F","Law",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20707","F","Law",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20708","F","Law",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20709","F","Law",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20710","F","Law",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20711","F","Law",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20712","F","Law",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20713","F","Law",1,"INFORMATION AND COMMUNICATION",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20714","F","Law",1,"INFORMATION AND COMMUNICATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20715","F","Law",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20716","F","Law",1,"MANUFACTURING",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20717","F","Law",1,"MANUFACTURING",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20718","F","Law",1,"MANUFACTURING",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20719","F","Law",1,"OTHER SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20720","F","Law",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20721","F","Law",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20722","F","Law",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20723","F","Law",1,"TRANSPORTATION AND STORAGE",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20724","F","Law",1,"TRANSPORTATION AND STORAGE",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20725","F","Law",1,"TRANSPORTATION AND STORAGE",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20726","F","Law",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"20727","F","Law",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20728","F","MBA",1,"ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES",3,"ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES",0,"Level 7 (taught)"
"20729","F","MBA",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20730","F","MBA",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20731","F","MBA",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20732","F","MBA",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20733","F","MBA",1,"CONSTRUCTION",3,"EDUCATION",0,"Level 7 (taught)"
"20734","F","MBA",1,"CONSTRUCTION",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20735","F","MBA",1,"CONSTRUCTION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20736","F","MBA",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20737","F","MBA",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20738","F","MBA",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20739","F","MBA",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20740","F","MBA",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20741","F","MBA",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20742","F","MBA",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20743","F","MBA",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20744","F","MBA",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20745","F","MBA",1,"INFORMATION AND COMMUNICATION",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20746","F","MBA",1,"INFORMATION AND COMMUNICATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20747","F","MBA",1,"INFORMATION AND COMMUNICATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20748","F","MBA",1,"INFORMATION AND COMMUNICATION",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20749","F","MBA",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20750","F","MBA",1,"MANUFACTURING",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20751","F","MBA",1,"MINING AND QUARRYING",3,"MANUFACTURING",0,"Level 7 (taught)"
"20752","F","MBA",1,"OTHER SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20753","F","MBA",1,"OTHER SERVICE ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20754","F","MBA",1,"OTHER SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20755","F","MBA",1,"OTHER SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20756","F","MBA",1,"OTHER SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20757","F","MBA",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20758","F","MBA",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20759","F","MBA",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
