,sex.x,subject_name,YAG.x,SECTIONNAME.x,YAG.y,SECTIONNAME.y,count,qualification_TR.x
23693,F,Medicine and dentistry,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,OTHER SERVICE ACTIVITIES,0,Level 8
23694,F,Medicine and dentistry,3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23695,F,Medicine and dentistry,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,MANUFACTURING,0,Level 8
23696,F,Nursing and midwifery,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23697,F,Nursing and midwifery,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23698,F,Nursing and midwifery,3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23699,F,Nursing and midwifery,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23700,F,Nursing and midwifery,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,EDUCATION,0,Level 8
23701,F,Nursing and midwifery,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23702,F,Nursing and midwifery,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23703,F,Nursing and midwifery,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23704,F,Performing arts,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23705,F,Performing arts,3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23706,F,Performing arts,3,EDUCATION,5,OTHER SERVICE ACTIVITIES,0,Level 8
23707,F,Performing arts,3,EDUCATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23708,F,Performing arts,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23709,F,Performing arts,3,OTHER SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23710,F,Performing arts,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23711,F,Performing arts,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23712,F,Performing arts,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23713,F,"Pharmacology, toxicology and pharmacy",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23714,F,"Pharmacology, toxicology and pharmacy",3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23715,F,"Pharmacology, toxicology and pharmacy",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23716,F,"Pharmacology, toxicology and pharmacy",3,MANUFACTURING,5,EDUCATION,0,Level 8
23717,F,"Pharmacology, toxicology and pharmacy",3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23718,F,"Pharmacology, toxicology and pharmacy",3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23719,F,"Pharmacology, toxicology and pharmacy",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23720,F,"Pharmacology, toxicology and pharmacy",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23721,F,"Pharmacology, toxicology and pharmacy",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23722,F,"Pharmacology, toxicology and pharmacy",3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23723,F,"Pharmacology, toxicology and pharmacy",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23724,F,Philosophy and religious studies,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23725,F,Philosophy and religious studies,3,OTHER SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23726,F,Philosophy and religious studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23727,F,Philosophy and religious studies,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23728,F,Philosophy and religious studies,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23729,F,Physics and astronomy,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23730,F,Physics and astronomy,3,"ARTS, ENTERTAINMENT AND RECREATION",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23731,F,Physics and astronomy,3,EDUCATION,5,MANUFACTURING,0,Level 8
23732,F,Physics and astronomy,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23733,F,Physics and astronomy,3,EDUCATION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23734,F,Physics and astronomy,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23735,F,Physics and astronomy,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23736,F,Physics and astronomy,3,INFORMATION AND COMMUNICATION,5,EDUCATION,0,Level 8
23737,F,Physics and astronomy,3,INFORMATION AND COMMUNICATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23738,F,Physics and astronomy,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23739,F,Physics and astronomy,3,TRANSPORTATION AND STORAGE,5,INFORMATION AND COMMUNICATION,0,Level 8
23740,F,Physics and astronomy,3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,0,Level 8
23741,F,Physics and astronomy,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,MANUFACTURING,0,Level 8
23742,F,Politics,3,EDUCATION,5,OTHER SERVICE ACTIVITIES,0,Level 8
23743,F,Politics,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23744,F,Politics,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23745,F,Psychology,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23746,F,Psychology,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23747,F,Psychology,3,EDUCATION,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23748,F,Psychology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23749,F,Psychology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,CONSTRUCTION,0,Level 8
23750,F,Psychology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23751,F,Psychology,3,INFORMATION AND COMMUNICATION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23752,F,Psychology,3,MANUFACTURING,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23753,F,Psychology,3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23754,F,Psychology,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23755,F,Psychology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23756,F,Psychology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23757,F,Psychology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23758,F,Psychology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23759,F,Psychology,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23760,F,Psychology,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,INFORMATION AND COMMUNICATION,0,Level 8
23761,F,"Sociology, social policy and anthropology",3,EDUCATION,5,OTHER SERVICE ACTIVITIES,0,Level 8
23762,F,"Sociology, social policy and anthropology",3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23763,F,"Sociology, social policy and anthropology",3,FINANCIAL AND INSURANCE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23764,F,"Sociology, social policy and anthropology",3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23765,F,"Sociology, social policy and anthropology",3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23766,F,"Sociology, social policy and anthropology",3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23767,F,"Sociology, social policy and anthropology",3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23768,F,"Sociology, social policy and anthropology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23769,F,"Sociology, social policy and anthropology",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23770,F,Sport and exercise sciences,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23771,F,Sport and exercise sciences,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23772,F,Sport and exercise sciences,3,OTHER SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23773,F,Sport and exercise sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,OTHER SERVICE ACTIVITIES,0,Level 8
23774,F,Sport and exercise sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23775,F,Veterinary sciences,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23776,F,Veterinary sciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23777,F,Veterinary sciences,3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23778,F,Veterinary sciences,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23779,F,Veterinary sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23780,F,Veterinary sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23781,F,Veterinary sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23782,M,"Agriculture, food and related studies",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,MANUFACTURING,0,Level 8
23783,M,"Agriculture, food and related studies",3,"AGRICULTURE, FORESTRY AND FISHING",5,"AGRICULTURE, FORESTRY AND FISHING",0,Level 8
23784,M,"Agriculture, food and related studies",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23785,M,"Agriculture, food and related studies",3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23786,M,"Agriculture, food and related studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23787,M,Allied health,3,EDUCATION,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23788,M,Allied health,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23789,M,Allied health,3,MANUFACTURING,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23790,M,Allied health,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23791,M,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23792,M,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23793,M,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23794,M,Allied health,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23795,M,"Architecture, building and planning",3,CONSTRUCTION,5,CONSTRUCTION,0,Level 8
23796,M,"Architecture, building and planning",3,EDUCATION,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,Level 8
23797,M,"Architecture, building and planning",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23798,M,"Architecture, building and planning",3,OTHER SERVICE ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23799,M,"Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,CONSTRUCTION,0,Level 8
23800,M,"Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23801,M,"Architecture, building and planning",3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,0,Level 8
23802,M,"Architecture, building and planning",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23803,M,Biosciences,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,Level 8
23804,M,Biosciences,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23805,M,Biosciences,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23806,M,Biosciences,3,EDUCATION,5,"AGRICULTURE, FORESTRY AND FISHING",0,Level 8
23807,M,Biosciences,3,EDUCATION,5,OTHER SERVICE ACTIVITIES,0,Level 8
23808,M,Biosciences,3,INFORMATION AND COMMUNICATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23809,M,Biosciences,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23810,M,Biosciences,3,INFORMATION AND COMMUNICATION,5,TRANSPORTATION AND STORAGE,0,Level 8
23811,M,Biosciences,3,MANUFACTURING,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23812,M,Biosciences,3,OTHER SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23813,M,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23814,M,Biosciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23815,M,Biosciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23816,M,Business and management,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,Level 8
23817,M,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23818,M,Business and management,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23819,M,Business and management,3,FINANCIAL AND INSURANCE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23820,M,Business and management,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23821,M,Business and management,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23822,M,Business and management,3,OTHER SERVICE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 8
23823,M,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23824,M,Business and management,3,REAL ESTATE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 8
23825,M,Business and management,3,TRANSPORTATION AND STORAGE,5,EDUCATION,0,Level 8
23826,M,Business and management,3,TRANSPORTATION AND STORAGE,5,MANUFACTURING,0,Level 8
23827,M,Business and management,3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,0,Level 8
23828,M,Chemistry,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,Level 8
23829,M,Chemistry,3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23830,M,Chemistry,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23831,M,Chemistry,3,FINANCIAL AND INSURANCE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23832,M,Chemistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23833,M,Chemistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,Level 8
23834,M,Chemistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23835,M,Chemistry,3,INFORMATION AND COMMUNICATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23836,M,Chemistry,3,INFORMATION AND COMMUNICATION,5,EDUCATION,0,Level 8
23837,M,Chemistry,3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23838,M,Chemistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23839,M,Chemistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23840,M,Chemistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23841,M,Chemistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,Level 8
23842,M,Chemistry,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23843,M,Chemistry,3,REAL ESTATE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 8
23844,M,Chemistry,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,INFORMATION AND COMMUNICATION,0,Level 8
23845,M,Computing,3,CONSTRUCTION,5,CONSTRUCTION,0,Level 8
23846,M,Computing,3,EDUCATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23847,M,Computing,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23848,M,Computing,3,FINANCIAL AND INSURANCE ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,Level 8
23849,M,Computing,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23850,M,Computing,3,INFORMATION AND COMMUNICATION,5,MANUFACTURING,0,Level 8
23851,M,Computing,3,INFORMATION AND COMMUNICATION,5,RADIO BROADCASTING,0,Level 8
23852,M,Computing,3,MANUFACTURING,5,INFORMATION AND COMMUNICATION,0,Level 8
23853,M,Computing,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23854,M,Computing,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23855,M,Creative arts and design,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23856,M,Creative arts and design,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23857,M,Creative arts and design,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23858,M,Creative arts and design,3,INFORMATION AND COMMUNICATION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23859,M,Creative arts and design,3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23860,M,Creative arts and design,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23861,M,Economics,3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23862,M,Economics,3,INFORMATION AND COMMUNICATION,5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,Level 8
23863,M,Economics,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23864,M,Economics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,Level 8
23865,M,Economics,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23866,M,Education and teaching,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23867,M,Education and teaching,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23868,M,Education and teaching,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23869,M,Education and teaching,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,EDUCATION,0,Level 8
23870,M,Education and teaching,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23871,M,Engineering,3,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,5,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,0,Level 8
23872,M,Engineering,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23873,M,Engineering,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,Level 8
