"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"21990","F","Biosciences",3,"OTHER SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"21991","F","Biosciences",3,"OTHER SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"21992","F","Biosciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"AGRICULTURE, FORESTRY AND FISHING",0,"Level 8"
"21993","F","Biosciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"21994","F","Biosciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"21995","F","Biosciences",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"21996","F","Biosciences",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"21997","F","Biosciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"21998","F","Business and management",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 8"
"21999","F","Business and management",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"TRANSPORTATION AND STORAGE",0,"Level 8"
"22000","F","Business and management",3,"CONSTRUCTION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22001","F","Business and management",3,"EDUCATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22002","F","Business and management",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22003","F","Business and management",3,"MANUFACTURING",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 8"
"22004","F","Business and management",3,"OTHER SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22005","F","Business and management",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"22006","F","Business and management",3,"OTHER SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22007","F","Business and management",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22008","F","Business and management",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22009","F","Business and management",3,"TRANSPORTATION AND STORAGE",5,"TRANSPORTATION AND STORAGE",0,"Level 8"
"22010","F","Business and management",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22011","F","Business and management",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22012","F","Chemistry",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22013","F","Chemistry",3,"EDUCATION",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"22014","F","Chemistry",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 8"
"22015","F","Chemistry",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"22016","F","Chemistry",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22017","F","Chemistry",3,"INFORMATION AND COMMUNICATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22018","F","Chemistry",3,"INFORMATION AND COMMUNICATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22019","F","Chemistry",3,"INFORMATION AND COMMUNICATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22020","F","Chemistry",3,"MANUFACTURING",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22021","F","Chemistry",3,"MANUFACTURING",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22022","F","Chemistry",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22023","F","Chemistry",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22024","F","Chemistry",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22025","F","Chemistry",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22026","F","Chemistry",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22027","F","Computing",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22028","F","Computing",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"22029","F","Computing",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22030","F","Computing",3,"MANUFACTURING",5,"MANUFACTURING",0,"Level 8"
"22031","F","Computing",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22032","F","Creative arts and design",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22033","F","Creative arts and design",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"22034","F","Creative arts and design",3,"EDUCATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22035","F","Creative arts and design",3,"EDUCATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22036","F","Creative arts and design",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22037","F","Creative arts and design",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22038","F","Creative arts and design",3,"INFORMATION AND COMMUNICATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22039","F","Creative arts and design",3,"INFORMATION AND COMMUNICATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22040","F","Creative arts and design",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22041","F","Creative arts and design",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"EDUCATION",0,"Level 8"
"22042","F","Creative arts and design",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22043","F","Economics",3,"CONSTRUCTION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22044","F","Economics",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22045","F","Economics",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22046","F","Economics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22047","F","Economics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22048","F","Economics",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22049","F","Education and teaching",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22050","F","Education and teaching",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22051","F","Education and teaching",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22052","F","Education and teaching",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22053","F","Education and teaching",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 8"
"22054","F","Education and teaching",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22055","F","Education and teaching",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22056","F","Education and teaching",3,"INFORMATION AND COMMUNICATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22057","F","Education and teaching",3,"MANUFACTURING",5,"MANUFACTURING",0,"Level 8"
"22058","F","Education and teaching",3,"OTHER SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22059","F","Education and teaching",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22060","F","Education and teaching",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22061","F","Education and teaching",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22062","F","Engineering",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22063","F","Engineering",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22064","F","Engineering",3,"EDUCATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22065","F","Engineering",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22066","F","Engineering",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"MANUFACTURING",0,"Level 8"
"22067","F","Engineering",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"22068","F","Engineering",3,"OTHER SERVICE ACTIVITIES",5,"MANUFACTURING",0,"Level 8"
"22069","F","Engineering",3,"OTHER SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22070","F","Engineering",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"TRANSPORTATION AND STORAGE",0,"Level 8"
"22071","F","Engineering",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 8"
"22072","F","Engineering",3,"TRANSPORTATION AND STORAGE",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22073","F","Engineering",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22074","F","English studies",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22075","F","English studies",3,"ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22076","F","English studies",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22077","F","English studies",3,"EDUCATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"22078","F","English studies",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22079","F","English studies",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"22080","F","English studies",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22081","F","English studies",3,"REAL ESTATE ACTIVITIES",5,"REAL ESTATE ACTIVITIES",0,"Level 8"
"22082","F","English studies",3,"TRANSPORTATION AND STORAGE",5,"TRANSPORTATION AND STORAGE",0,"Level 8"
"22083","F","English studies",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"EDUCATION",0,"Level 8"
"22084","F","General, applied and forensic sciences",3,"AGRICULTURE, FORESTRY AND FISHING",5,"AGRICULTURE, FORESTRY AND FISHING",0,"Level 8"
"22085","F","General, applied and forensic sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"22086","F","General, applied and forensic sciences",3,"EDUCATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22087","F","General, applied and forensic sciences",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22088","F","General, applied and forensic sciences",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22089","F","General, applied and forensic sciences",3,"MANUFACTURING",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22090","F","General, applied and forensic sciences",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22091","F","Geography, earth and environmental studies",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22092","F","Geography, earth and environmental studies",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22093","F","Geography, earth and environmental studies",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"EDUCATION",0,"Level 8"
"22094","F","Geography, earth and environmental studies",3,"EDUCATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22095","F","Geography, earth and environmental studies",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22096","F","Geography, earth and environmental studies",3,"EDUCATION",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"22097","F","Geography, earth and environmental studies",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"CONSTRUCTION",0,"Level 8"
"22098","F","Geography, earth and environmental studies",3,"INFORMATION AND COMMUNICATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22099","F","Geography, earth and environmental studies",3,"MINING AND QUARRYING",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22100","F","Geography, earth and environmental studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22101","F","Geography, earth and environmental studies",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22102","F","Geography, earth and environmental studies",3,"TRANSPORTATION AND STORAGE",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22103","F","Geography, earth and environmental studies",3,"TRANSPORTATION AND STORAGE",5,"TRANSPORTATION AND STORAGE",0,"Level 8"
"22104","F","Geography, earth and environmental studies",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22105","F","Health and social care",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22106","F","History and archaeology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 8"
"22107","F","History and archaeology",3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",5,"EDUCATION",0,"Level 8"
"22108","F","History and archaeology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22109","F","History and archaeology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22110","F","History and archaeology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"REAL ESTATE ACTIVITIES",0,"Level 8"
"22111","F","History and archaeology",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"22112","F","History and archaeology",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22113","F","History and archaeology",3,"EDUCATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22114","F","History and archaeology",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22115","F","History and archaeology",3,"INFORMATION AND COMMUNICATION",5,"EDUCATION",0,"Level 8"
"22116","F","History and archaeology",3,"INFORMATION AND COMMUNICATION",5,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"22117","F","History and archaeology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"22118","F","History and archaeology",3,"REAL ESTATE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22119","F","Languages and area studies",3,"EDUCATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22120","F","Languages and area studies",3,"EDUCATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22121","F","Languages and area studies",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22122","F","Languages and area studies",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22123","F","Languages and area studies",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22124","F","Languages and area studies",3,"INFORMATION AND COMMUNICATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22125","F","Languages and area studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22126","F","Law",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22127","F","Law",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22128","F","Law",3,"EDUCATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22129","F","Law",3,"EDUCATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22130","F","Law",3,"INFORMATION AND COMMUNICATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22131","F","Law",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"MANUFACTURING",0,"Level 8"
"22132","F","Law",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"EDUCATION",0,"Level 8"
"22133","F","Law",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22134","F","Materials and technology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22135","F","Materials and technology",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 8"
"22136","F","Materials and technology",3,"INFORMATION AND COMMUNICATION",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22137","F","Materials and technology",3,"INFORMATION AND COMMUNICATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22138","F","Materials and technology",3,"MANUFACTURING",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22139","F","Materials and technology",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"22140","F","Materials and technology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 8"
"22141","F","Materials and technology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"MANUFACTURING",0,"Level 8"
"22142","F","Materials and technology",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22143","F","Mathematical sciences",3,"EDUCATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22144","F","Mathematical sciences",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"22145","F","Mathematical sciences",3,"MANUFACTURING",5,"MANUFACTURING",0,"Level 8"
"22146","F","Mathematical sciences",3,"MANUFACTURING",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"22147","F","Mathematical sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"22148","F","Mathematical sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22149","F","Mathematical sciences",3,"TRANSPORTATION AND STORAGE",5,"TRANSPORTATION AND STORAGE",0,"Level 8"
"22150","F","Mathematical sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22151","F","Media, journalism and communications",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22152","F","Media, journalism and communications",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"22153","F","Media, journalism and communications",3,"EDUCATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"22154","F","Medical sciences",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 8"
"22155","F","Medical sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22156","F","Medical sciences",3,"EDUCATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"22157","F","Medical sciences",3,"MANUFACTURING",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22158","F","Medical sciences",3,"MANUFACTURING",5,"MANUFACTURING",0,"Level 8"
"22159","F","Medical sciences",3,"MANUFACTURING",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"22160","F","Medical sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"22161","F","Medical sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 8"
"22162","F","Medical sciences",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
